Trafikkregistreringspunkt,Vegreferanse,Navn,Felt,Til,Dato,Dag,Måned,Fra tidspunkt,Til tidspunkt,Trafikkmengde,Gyldige passeringer,Dekningsgrad,Gjennomsnittshastighet,85-fraktil,Hour,DayOfWeek,IsWeekend,DayNumber,DayOfMonth,Season
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-04 05:00:00+00:00,2021-12-04,Lørdag,Desember,05:00:00,06:00:00,7,7,1.0,88.8,101.2,5,5,1,4,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-04 06:00:00+00:00,2021-12-04,Lørdag,Desember,06:00:00,07:00:00,17,17,1.0,89.0,102.5,6,5,1,4,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-04 07:00:00+00:00,2021-12-04,Lørdag,Desember,07:00:00,08:00:00,25,25,1.0,88.2,98.4,7,5,1,4,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-04 08:00:00+00:00,2021-12-04,Lørdag,Desember,08:00:00,09:00:00,31,31,1.0,87.5,100.1,8,5,1,4,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-04 09:00:00+00:00,2021-12-04,Lørdag,Desember,09:00:00,10:00:00,81,81,1.0,85.8,97.5,9,5,1,4,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-04 10:00:00+00:00,2021-12-04,Lørdag,Desember,10:00:00,11:00:00,90,90,1.0,85.6,96.1,10,5,1,4,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-04 11:00:00+00:00,2021-12-04,Lørdag,Desember,11:00:00,12:00:00,120,120,1.0,84.8,94.9,11,5,1,4,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-04 12:00:00+00:00,2021-12-04,Lørdag,Desember,12:00:00,13:00:00,121,121,1.0,86.0,95.1,12,5,1,4,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-04 13:00:00+00:00,2021-12-04,Lørdag,Desember,13:00:00,14:00:00,155,155,1.0,84.0,91.4,13,5,1,4,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-04 14:00:00+00:00,2021-12-04,Lørdag,Desember,14:00:00,15:00:00,144,144,1.0,84.0,92.3,14,5,1,4,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-04 15:00:00+00:00,2021-12-04,Lørdag,Desember,15:00:00,16:00:00,139,139,1.0,84.7,94.5,15,5,1,4,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-04 16:00:00+00:00,2021-12-04,Lørdag,Desember,16:00:00,17:00:00,89,89,1.0,84.9,93.8,16,5,1,4,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-04 17:00:00+00:00,2021-12-04,Lørdag,Desember,17:00:00,18:00:00,108,108,1.0,82.9,93.0,17,5,1,4,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-04 18:00:00+00:00,2021-12-04,Lørdag,Desember,18:00:00,19:00:00,105,105,1.0,84.0,94.4,18,5,1,4,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-04 19:00:00+00:00,2021-12-04,Lørdag,Desember,19:00:00,20:00:00,47,47,1.0,85.5,94.1,19,5,1,4,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-04 20:00:00+00:00,2021-12-04,Lørdag,Desember,20:00:00,21:00:00,35,35,1.0,85.4,94.6,20,5,1,4,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-04 21:00:00+00:00,2021-12-04,Lørdag,Desember,21:00:00,22:00:00,38,38,1.0,87.8,98.7,21,5,1,4,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-04 22:00:00+00:00,2021-12-04,Lørdag,Desember,22:00:00,23:00:00,29,29,1.0,86.4,100.3,22,5,1,4,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-04 23:00:00+00:00,2021-12-04,Lørdag,Desember,23:00:00,00:00:00,28,28,1.0,90.0,102.7,23,5,1,4,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-05 00:00:00+00:00,2021-12-05,Søndag,Desember,00:00:00,01:00:00,33,33,1.0,94.3,110.8,0,6,1,5,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-05 01:00:00+00:00,2021-12-05,Søndag,Desember,01:00:00,02:00:00,26,26,1.0,93.7,107.3,1,6,1,5,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-05 02:00:00+00:00,2021-12-05,Søndag,Desember,02:00:00,03:00:00,16,16,1.0,92.0,101.3,2,6,1,5,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-05 03:00:00+00:00,2021-12-05,Søndag,Desember,03:00:00,04:00:00,8,8,1.0,77.7,96.3,3,6,1,5,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-05 04:00:00+00:00,2021-12-05,Søndag,Desember,04:00:00,05:00:00,7,7,1.0,93.3,100.6,4,6,1,5,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-05 06:00:00+00:00,2021-12-05,Søndag,Desember,06:00:00,07:00:00,8,8,1.0,99.1,108.9,6,6,1,5,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-05 07:00:00+00:00,2021-12-05,Søndag,Desember,07:00:00,08:00:00,15,15,1.0,89.5,98.2,7,6,1,5,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-05 08:00:00+00:00,2021-12-05,Søndag,Desember,08:00:00,09:00:00,17,17,1.0,92.2,100.7,8,6,1,5,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-05 09:00:00+00:00,2021-12-05,Søndag,Desember,09:00:00,10:00:00,32,32,1.0,86.4,94.4,9,6,1,5,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-05 10:00:00+00:00,2021-12-05,Søndag,Desember,10:00:00,11:00:00,52,52,1.0,88.4,99.1,10,6,1,5,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-05 11:00:00+00:00,2021-12-05,Søndag,Desember,11:00:00,12:00:00,48,48,1.0,86.0,94.6,11,6,1,5,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-05 12:00:00+00:00,2021-12-05,Søndag,Desember,12:00:00,13:00:00,70,70,1.0,86.0,92.4,12,6,1,5,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-05 13:00:00+00:00,2021-12-05,Søndag,Desember,13:00:00,14:00:00,125,125,1.0,86.6,96.9,13,6,1,5,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-05 14:00:00+00:00,2021-12-05,Søndag,Desember,14:00:00,15:00:00,118,118,1.0,85.7,93.2,14,6,1,5,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-05 15:00:00+00:00,2021-12-05,Søndag,Desember,15:00:00,16:00:00,148,148,1.0,82.8,92.3,15,6,1,5,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-05 16:00:00+00:00,2021-12-05,Søndag,Desember,16:00:00,17:00:00,144,144,1.0,82.2,92.2,16,6,1,5,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-05 17:00:00+00:00,2021-12-05,Søndag,Desember,17:00:00,18:00:00,134,134,1.0,80.8,89.6,17,6,1,5,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-05 18:00:00+00:00,2021-12-05,Søndag,Desember,18:00:00,19:00:00,76,76,1.0,84.1,95.5,18,6,1,5,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-05 19:00:00+00:00,2021-12-05,Søndag,Desember,19:00:00,20:00:00,114,114,1.0,83.9,90.3,19,6,1,5,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-05 20:00:00+00:00,2021-12-05,Søndag,Desember,20:00:00,21:00:00,47,47,1.0,86.5,93.9,20,6,1,5,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-05 21:00:00+00:00,2021-12-05,Søndag,Desember,21:00:00,22:00:00,51,51,1.0,78.9,88.1,21,6,1,5,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-05 22:00:00+00:00,2021-12-05,Søndag,Desember,22:00:00,23:00:00,37,37,1.0,87.6,95.0,22,6,1,5,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-05 23:00:00+00:00,2021-12-05,Søndag,Desember,23:00:00,00:00:00,14,14,1.0,92.3,113.1,23,6,1,5,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-06 00:00:00+00:00,2021-12-06,Mandag,Desember,00:00:00,01:00:00,11,11,1.0,86.2,99.7,0,0,0,6,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-06 01:00:00+00:00,2021-12-06,Mandag,Desember,01:00:00,02:00:00,5,5,1.0,97.9,110.5,1,0,0,6,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-06 03:00:00+00:00,2021-12-06,Mandag,Desember,03:00:00,04:00:00,10,10,1.0,86.3,91.2,3,0,0,6,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-06 04:00:00+00:00,2021-12-06,Mandag,Desember,04:00:00,05:00:00,10,10,1.0,83.1,93.6,4,0,0,6,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-06 05:00:00+00:00,2021-12-06,Mandag,Desember,05:00:00,06:00:00,32,32,1.0,85.3,96.4,5,0,0,6,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-06 06:00:00+00:00,2021-12-06,Mandag,Desember,06:00:00,07:00:00,115,115,1.0,86.0,93.7,6,0,0,6,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-06 07:00:00+00:00,2021-12-06,Mandag,Desember,07:00:00,08:00:00,379,379,1.0,84.1,91.5,7,0,0,6,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-06 08:00:00+00:00,2021-12-06,Mandag,Desember,08:00:00,09:00:00,208,208,1.0,81.9,90.1,8,0,0,6,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-06 09:00:00+00:00,2021-12-06,Mandag,Desember,09:00:00,10:00:00,106,106,1.0,84.7,92.6,9,0,0,6,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-06 10:00:00+00:00,2021-12-06,Mandag,Desember,10:00:00,11:00:00,103,103,1.0,83.7,93.3,10,0,0,6,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-06 11:00:00+00:00,2021-12-06,Mandag,Desember,11:00:00,12:00:00,105,105,1.0,84.7,91.7,11,0,0,6,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-06 12:00:00+00:00,2021-12-06,Mandag,Desember,12:00:00,13:00:00,120,120,1.0,82.0,89.5,12,0,0,6,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-06 13:00:00+00:00,2021-12-06,Mandag,Desember,13:00:00,14:00:00,114,114,1.0,83.9,91.9,13,0,0,6,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-06 14:00:00+00:00,2021-12-06,Mandag,Desember,14:00:00,15:00:00,120,120,1.0,84.2,95.0,14,0,0,6,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-06 15:00:00+00:00,2021-12-06,Mandag,Desember,15:00:00,16:00:00,133,133,1.0,84.2,91.6,15,0,0,6,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-06 16:00:00+00:00,2021-12-06,Mandag,Desember,16:00:00,17:00:00,136,136,1.0,81.3,89.4,16,0,0,6,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-06 17:00:00+00:00,2021-12-06,Mandag,Desember,17:00:00,18:00:00,115,115,1.0,84.9,93.3,17,0,0,6,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-06 18:00:00+00:00,2021-12-06,Mandag,Desember,18:00:00,19:00:00,92,92,1.0,84.6,93.8,18,0,0,6,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-06 19:00:00+00:00,2021-12-06,Mandag,Desember,19:00:00,20:00:00,80,80,1.0,85.5,93.5,19,0,0,6,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-06 20:00:00+00:00,2021-12-06,Mandag,Desember,20:00:00,21:00:00,36,36,1.0,84.7,98.0,20,0,0,6,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-06 21:00:00+00:00,2021-12-06,Mandag,Desember,21:00:00,22:00:00,33,33,1.0,89.1,96.7,21,0,0,6,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-06 22:00:00+00:00,2021-12-06,Mandag,Desember,22:00:00,23:00:00,28,28,1.0,90.3,99.8,22,0,0,6,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-06 23:00:00+00:00,2021-12-06,Mandag,Desember,23:00:00,00:00:00,15,15,1.0,88.9,99.9,23,0,0,6,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-07 01:00:00+00:00,2021-12-07,Tirsdag,Desember,01:00:00,02:00:00,11,11,1.0,87.8,101.3,1,1,0,7,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-07 03:00:00+00:00,2021-12-07,Tirsdag,Desember,03:00:00,04:00:00,9,9,1.0,86.8,102.1,3,1,0,7,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-07 04:00:00+00:00,2021-12-07,Tirsdag,Desember,04:00:00,05:00:00,13,13,1.0,87.2,97.3,4,1,0,7,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-07 05:00:00+00:00,2021-12-07,Tirsdag,Desember,05:00:00,06:00:00,25,25,1.0,89.4,101.8,5,1,0,7,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-07 06:00:00+00:00,2021-12-07,Tirsdag,Desember,06:00:00,07:00:00,101,101,1.0,85.9,95.5,6,1,0,7,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-07 07:00:00+00:00,2021-12-07,Tirsdag,Desember,07:00:00,08:00:00,375,375,1.0,83.4,90.9,7,1,0,7,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-07 08:00:00+00:00,2021-12-07,Tirsdag,Desember,08:00:00,09:00:00,175,175,1.0,83.7,90.5,8,1,0,7,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-07 09:00:00+00:00,2021-12-07,Tirsdag,Desember,09:00:00,10:00:00,142,142,1.0,84.1,91.5,9,1,0,7,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-07 10:00:00+00:00,2021-12-07,Tirsdag,Desember,10:00:00,11:00:00,107,107,1.0,83.0,91.5,10,1,0,7,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-07 11:00:00+00:00,2021-12-07,Tirsdag,Desember,11:00:00,12:00:00,120,120,1.0,82.8,88.5,11,1,0,7,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-07 12:00:00+00:00,2021-12-07,Tirsdag,Desember,12:00:00,13:00:00,103,103,1.0,82.7,89.6,12,1,0,7,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-07 13:00:00+00:00,2021-12-07,Tirsdag,Desember,13:00:00,14:00:00,101,101,1.0,81.7,91.2,13,1,0,7,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-07 14:00:00+00:00,2021-12-07,Tirsdag,Desember,14:00:00,15:00:00,103,103,1.0,83.0,90.9,14,1,0,7,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-07 15:00:00+00:00,2021-12-07,Tirsdag,Desember,15:00:00,16:00:00,163,163,1.0,81.6,89.0,15,1,0,7,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-07 16:00:00+00:00,2021-12-07,Tirsdag,Desember,16:00:00,17:00:00,133,133,1.0,81.7,89.8,16,1,0,7,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-07 17:00:00+00:00,2021-12-07,Tirsdag,Desember,17:00:00,18:00:00,116,116,1.0,82.4,90.7,17,1,0,7,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-07 18:00:00+00:00,2021-12-07,Tirsdag,Desember,18:00:00,19:00:00,70,70,1.0,82.5,91.9,18,1,0,7,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-07 19:00:00+00:00,2021-12-07,Tirsdag,Desember,19:00:00,20:00:00,75,75,1.0,85.3,92.7,19,1,0,7,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-07 20:00:00+00:00,2021-12-07,Tirsdag,Desember,20:00:00,21:00:00,52,52,1.0,82.3,95.1,20,1,0,7,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-07 21:00:00+00:00,2021-12-07,Tirsdag,Desember,21:00:00,22:00:00,41,41,1.0,85.2,99.0,21,1,0,7,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-07 22:00:00+00:00,2021-12-07,Tirsdag,Desember,22:00:00,23:00:00,45,45,1.0,85.7,92.4,22,1,0,7,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-07 23:00:00+00:00,2021-12-07,Tirsdag,Desember,23:00:00,00:00:00,25,25,1.0,86.3,93.1,23,1,0,7,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-08 00:00:00+00:00,2021-12-08,Onsdag,Desember,00:00:00,01:00:00,9,9,1.0,86.4,98.9,0,2,0,8,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-08 01:00:00+00:00,2021-12-08,Onsdag,Desember,01:00:00,02:00:00,11,11,1.0,89.0,97.0,1,2,0,8,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-08 03:00:00+00:00,2021-12-08,Onsdag,Desember,03:00:00,04:00:00,9,9,1.0,88.2,97.8,3,2,0,8,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-08 04:00:00+00:00,2021-12-08,Onsdag,Desember,04:00:00,05:00:00,13,13,1.0,91.7,105.5,4,2,0,8,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-08 05:00:00+00:00,2021-12-08,Onsdag,Desember,05:00:00,06:00:00,31,31,1.0,86.5,95.7,5,2,0,8,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-08 06:00:00+00:00,2021-12-08,Onsdag,Desember,06:00:00,07:00:00,97,97,1.0,86.2,94.7,6,2,0,8,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-08 07:00:00+00:00,2021-12-08,Onsdag,Desember,07:00:00,08:00:00,364,364,1.0,82.5,91.0,7,2,0,8,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-08 08:00:00+00:00,2021-12-08,Onsdag,Desember,08:00:00,09:00:00,192,192,1.0,82.0,90.7,8,2,0,8,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-08 09:00:00+00:00,2021-12-08,Onsdag,Desember,09:00:00,10:00:00,104,104,1.0,83.8,92.1,9,2,0,8,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-08 10:00:00+00:00,2021-12-08,Onsdag,Desember,10:00:00,11:00:00,115,115,1.0,83.2,88.3,10,2,0,8,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-08 11:00:00+00:00,2021-12-08,Onsdag,Desember,11:00:00,12:00:00,119,119,1.0,84.6,92.4,11,2,0,8,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-08 12:00:00+00:00,2021-12-08,Onsdag,Desember,12:00:00,13:00:00,111,110,1.0,84.0,92.8,12,2,0,8,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-08 13:00:00+00:00,2021-12-08,Onsdag,Desember,13:00:00,14:00:00,109,109,1.0,82.5,88.7,13,2,0,8,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-08 14:00:00+00:00,2021-12-08,Onsdag,Desember,14:00:00,15:00:00,114,114,1.0,82.6,90.2,14,2,0,8,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-08 15:00:00+00:00,2021-12-08,Onsdag,Desember,15:00:00,16:00:00,134,134,1.0,81.6,88.8,15,2,0,8,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-08 16:00:00+00:00,2021-12-08,Onsdag,Desember,16:00:00,17:00:00,152,152,1.0,79.8,88.9,16,2,0,8,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-08 17:00:00+00:00,2021-12-08,Onsdag,Desember,17:00:00,18:00:00,118,118,1.0,84.1,93.6,17,2,0,8,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-08 18:00:00+00:00,2021-12-08,Onsdag,Desember,18:00:00,19:00:00,75,75,1.0,85.4,93.2,18,2,0,8,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-08 19:00:00+00:00,2021-12-08,Onsdag,Desember,19:00:00,20:00:00,107,107,1.0,86.3,95.5,19,2,0,8,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-08 20:00:00+00:00,2021-12-08,Onsdag,Desember,20:00:00,21:00:00,70,70,1.0,88.6,97.3,20,2,0,8,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-08 21:00:00+00:00,2021-12-08,Onsdag,Desember,21:00:00,22:00:00,40,40,1.0,87.7,96.1,21,2,0,8,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-08 22:00:00+00:00,2021-12-08,Onsdag,Desember,22:00:00,23:00:00,30,30,1.0,85.4,94.8,22,2,0,8,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-08 23:00:00+00:00,2021-12-08,Onsdag,Desember,23:00:00,00:00:00,18,18,1.0,84.0,89.9,23,2,0,8,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-09 00:00:00+00:00,2021-12-09,Torsdag,Desember,00:00:00,01:00:00,5,5,1.0,78.9,83.5,0,3,0,9,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-09 01:00:00+00:00,2021-12-09,Torsdag,Desember,01:00:00,02:00:00,11,11,1.0,92.6,104.9,1,3,0,9,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-09 03:00:00+00:00,2021-12-09,Torsdag,Desember,03:00:00,04:00:00,14,14,1.0,85.7,92.2,3,3,0,9,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-09 04:00:00+00:00,2021-12-09,Torsdag,Desember,04:00:00,05:00:00,12,12,1.0,89.3,106.4,4,3,0,9,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-09 05:00:00+00:00,2021-12-09,Torsdag,Desember,05:00:00,06:00:00,30,30,1.0,86.8,98.3,5,3,0,9,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-09 06:00:00+00:00,2021-12-09,Torsdag,Desember,06:00:00,07:00:00,96,96,1.0,88.2,96.0,6,3,0,9,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-09 07:00:00+00:00,2021-12-09,Torsdag,Desember,07:00:00,08:00:00,342,342,1.0,83.7,90.9,7,3,0,9,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-09 08:00:00+00:00,2021-12-09,Torsdag,Desember,08:00:00,09:00:00,212,212,1.0,82.3,90.3,8,3,0,9,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-09 09:00:00+00:00,2021-12-09,Torsdag,Desember,09:00:00,10:00:00,116,116,1.0,85.5,94.4,9,3,0,9,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-09 10:00:00+00:00,2021-12-09,Torsdag,Desember,10:00:00,11:00:00,126,126,1.0,84.6,94.7,10,3,0,9,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-09 11:00:00+00:00,2021-12-09,Torsdag,Desember,11:00:00,12:00:00,117,117,1.0,83.1,90.7,11,3,0,9,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-09 12:00:00+00:00,2021-12-09,Torsdag,Desember,12:00:00,13:00:00,107,107,1.0,85.1,91.4,12,3,0,9,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-09 13:00:00+00:00,2021-12-09,Torsdag,Desember,13:00:00,14:00:00,107,107,1.0,83.9,90.4,13,3,0,9,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-09 14:00:00+00:00,2021-12-09,Torsdag,Desember,14:00:00,15:00:00,148,148,1.0,83.3,91.3,14,3,0,9,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-09 15:00:00+00:00,2021-12-09,Torsdag,Desember,15:00:00,16:00:00,145,145,1.0,83.9,92.4,15,3,0,9,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-09 16:00:00+00:00,2021-12-09,Torsdag,Desember,16:00:00,17:00:00,125,125,1.0,82.1,90.0,16,3,0,9,12,Winter
79445V249004,FV64 S6D1 m6899,Fannefjordtunnelen,1,2021-12-09 17:00:00+00:00,2021-12-09,Torsdag,Desember,17:00:00,18:00:00,122,122,1.0,83.4,91.4,17,3,0,9,12,Winter
